sex,race,region,urban,gifted,ice_cream,earningsat25
male,Not Black/Hispanic,4,1,0,Chocolate,14400
female,Not Black/Hispanic,4,1,0,Vanilla,13500
male,Not Black/Hispanic,4,1,0,Chocolate,20000
female,Hispanic,4,0,0,Vanilla,26000
female,Hispanic,4,0,0,Vanilla,15
male,Not Black/Hispanic,4,0,0,Vanilla,10000
male,Not Black/Hispanic,4,0,0,Chocolate,35000
female,Not Black/Hispanic,4,0,0,Strawberry,0
male,Not Black/Hispanic,4,0,0,None,32000
female,Not Black/Hispanic,4,0,0,Chocolate,6000
male,Not Black/Hispanic,4,0,0,None,65000
female,Not Black/Hispanic,4,0,0,Chocolate,10971
female,Not Black/Hispanic,4,0,0,Strawberry,25000
female,Not Black/Hispanic,4,1,0,Chocolate,27600
male,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Vanilla,0
female,Hispanic,4,1,0,Chocolate,37000
male,Not Black/Hispanic,4,1,0,Chocolate,19000
female,Not Black/Hispanic,4,1,0,Chocolate,30000
male,Not Black/Hispanic,4,1,0,None,13000
female,Not Black/Hispanic,4,1,0,None,40000
male,Not Black/Hispanic,4,1,0,Vanilla,54000
female,Hispanic,4,0,0,Chocolate,35000
male,Hispanic,4,1,0,Strawberry,42000
male,Hispanic,4,1,0,Strawberry,0
male,Hispanic,4,1,0,Vanilla,26000
male,Not Black/Hispanic,4,1,0,Strawberry,40000
male,Hispanic,4,1,0,Strawberry,0
male,Hispanic,4,1,0,None,0
female,Not Black/Hispanic,4,1,0,Vanilla,23000
female,Not Black/Hispanic,4,1,0,Chocolate,3000
male,Hispanic,4,1,0,Strawberry,25000
female,Hispanic,4,1,0,Chocolate,17000
male,Hispanic,4,1,0,Vanilla,0
male,Hispanic,4,1,0,None,34000
female,Hispanic,4,1,0,Chocolate,26
male,Hispanic,4,1,0,Strawberry,36000
female,Hispanic,4,1,0,Strawberry,24000
female,Hispanic,4,1,0,Butter Pecan,0
male,Hispanic,4,1,0,Chocolate,21000
male,Hispanic,4,1,0,Vanilla,32000
female,Hispanic,4,1,0,Chocolate,31000
male,Hispanic,4,1,0,Chocolate,0
female,Hispanic,4,1,0,Strawberry,0
male,Hispanic,4,1,0,Vanilla,40000
male,Hispanic,4,1,0,Vanilla,25000
female,Hispanic,4,1,0,Strawberry,0
male,Not Black/Hispanic,4,1,0,Strawberry,30000
male,Not Black/Hispanic,4,1,0,Vanilla,15000
male,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,None,4000
male,Not Black/Hispanic,4,1,0,Butter Pecan,65000
female,Hispanic,4,1,0,Strawberry,19000
male,Hispanic,4,1,0,Vanilla,10500
female,Not Black/Hispanic,4,1,1,None,3500
male,Not Black/Hispanic,4,1,0,Vanilla,25000
male,Not Black/Hispanic,4,1,0,None,35000
male,Hispanic,4,1,0,Vanilla,0
male,Hispanic,4,1,1,Vanilla,11000
female,Not Black/Hispanic,4,1,0,Strawberry,72000
male,Not Black/Hispanic,4,1,0,Vanilla,11000
male,Not Black/Hispanic,4,1,0,Strawberry,30000
male,Hispanic,4,1,0,Chocolate,0
female,Hispanic,4,1,0,None,31000
male,Not Black/Hispanic,4,1,0,Chocolate,35000
female,Hispanic,4,1,0,Butter Pecan,0
female,Hispanic,4,1,0,Chocolate,15000
male,Not Black/Hispanic,4,1,0,Vanilla,35700
male,Not Black/Hispanic,4,1,0,Chocolate,0
male,Not Black/Hispanic,4,1,0,Chocolate,0
male,Not Black/Hispanic,4,1,0,Vanilla,40000
female,Not Black/Hispanic,4,1,0,Vanilla,0
male,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Strawberry,25000
female,Not Black/Hispanic,4,1,0,Chocolate,0
male,Not Black/Hispanic,4,1,0,Strawberry,15000
female,Not Black/Hispanic,4,1,1,Butter Pecan,29000
male,Not Black/Hispanic,4,1,1,Strawberry,6000
female,Not Black/Hispanic,4,1,1,None,24000
male,Not Black/Hispanic,4,1,1,Butter Pecan,10000
female,Not Black/Hispanic,4,1,0,Strawberry,21000
male,Not Black/Hispanic,4,1,0,Vanilla,40000
female,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Vanilla,0
male,Hispanic,4,1,0,Strawberry,0
male,Not Black/Hispanic,4,1,0,None,0
male,Not Black/Hispanic,4,1,0,Chocolate,38000
male,Not Black/Hispanic,4,1,0,Vanilla,104353
male,Not Black/Hispanic,4,1,0,Chocolate,8200
female,Not Black/Hispanic,4,1,0,Strawberry,28000
female,Not Black/Hispanic,4,1,0,Vanilla,42000
female,Not Black/Hispanic,4,1,0,None,30000
male,Not Black/Hispanic,4,1,0,Chocolate,55000
female,Not Black/Hispanic,4,1,0,Vanilla,52000
female,Not Black/Hispanic,4,1,0,Chocolate,42000
female,Not Black/Hispanic,4,1,0,Strawberry,0
male,Hispanic,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,Chocolate,37000
female,Not Black/Hispanic,4,0,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,Chocolate,18844
female,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Strawberry,12000
female,Not Black/Hispanic,4,0,0,Chocolate,37000
male,Not Black/Hispanic,4,0,0,Strawberry,30000
female,Not Black/Hispanic,4,0,0,Chocolate,38000
male,Not Black/Hispanic,4,1,0,Butter Pecan,0
female,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,2,0,Chocolate,0
male,Not Black/Hispanic,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,Chocolate,10000
male,Not Black/Hispanic,4,1,0,Strawberry,0
male,Not Black/Hispanic,4,1,0,Chocolate,0
male,Not Black/Hispanic,4,1,0,Chocolate,0
male,Mixed,4,1,0,Vanilla,0
male,Not Black/Hispanic,4,1,0,Chocolate,0
male,Not Black/Hispanic,4,2,0,Strawberry,0
female,Not Black/Hispanic,4,2,0,Strawberry,57000
male,Not Black/Hispanic,4,1,1,Strawberry,24000
male,Not Black/Hispanic,4,1,1,Vanilla,30000
female,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Vanilla,27000
male,Not Black/Hispanic,4,1,0,Strawberry,32000
female,Not Black/Hispanic,4,1,0,Vanilla,35000
male,Not Black/Hispanic,4,1,0,Strawberry,7500
female,Not Black/Hispanic,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,None,0
male,Not Black/Hispanic,4,0,0,Chocolate,10000
male,Not Black/Hispanic,4,0,0,Strawberry,12000
male,Not Black/Hispanic,4,0,0,Chocolate,0
female,Not Black/Hispanic,4,0,0,Strawberry,11000
male,Not Black/Hispanic,4,0,0,Vanilla,0
female,Not Black/Hispanic,4,0,0,Chocolate,16000
male,Not Black/Hispanic,4,0,0,Strawberry,19000
male,Hispanic,4,0,0,Vanilla,16000
female,Not Black/Hispanic,4,0,0,Strawberry,22000
female,Mixed,4,0,0,Vanilla,0
female,Not Black/Hispanic,4,0,0,Chocolate,0
male,Not Black/Hispanic,4,0,0,Butter Pecan,0
female,Not Black/Hispanic,4,0,0,Butter Pecan,29000
female,Not Black/Hispanic,4,0,1,Strawberry,24000
female,Not Black/Hispanic,4,0,0,Strawberry,6000
male,Not Black/Hispanic,4,0,0,Chocolate,80471
female,Not Black/Hispanic,4,0,0,Chocolate,47000
male,Not Black/Hispanic,4,0,0,Strawberry,35000
female,Not Black/Hispanic,4,0,0,Strawberry,45000
male,Not Black/Hispanic,4,0,0,Strawberry,0
female,Not Black/Hispanic,4,0,0,Chocolate,0
male,Not Black/Hispanic,4,0,0,Strawberry,40000
female,Not Black/Hispanic,4,0,0,Strawberry,20000
female,Not Black/Hispanic,4,0,0,Vanilla,19000
male,Not Black/Hispanic,4,1,0,None,0
female,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Strawberry,24000
female,Not Black/Hispanic,4,1,1,Chocolate,34000
male,Mixed,4,1,0,Chocolate,32000
male,Hispanic,4,1,0,Strawberry,41000
male,Not Black/Hispanic,4,1,0,Chocolate,28000
male,Not Black/Hispanic,4,1,0,Butter Pecan,36000
male,Not Black/Hispanic,4,1,1,Chocolate,30000
female,Not Black/Hispanic,4,1,1,Chocolate,28000
female,Not Black/Hispanic,4,1,0,Chocolate,55000
female,Not Black/Hispanic,4,1,0,Vanilla,21000
female,Black,4,1,0,Vanilla,30000
male,Not Black/Hispanic,4,1,0,Strawberry,16000
male,Not Black/Hispanic,4,1,0,Chocolate,50000
male,Not Black/Hispanic,4,1,0,None,0
male,Black,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Chocolate,13500
male,Not Black/Hispanic,4,1,0,None,0
female,Not Black/Hispanic,4,1,0,Vanilla,16000
male,Not Black/Hispanic,4,1,1,Butter Pecan,10000
female,Not Black/Hispanic,4,1,1,Vanilla,40000
male,Mixed,4,1,0,None,0
male,Not Black/Hispanic,4,1,0,Vanilla,0
female,Mixed,4,1,0,Vanilla,36000
female,Not Black/Hispanic,4,1,0,Chocolate,9700
female,Not Black/Hispanic,4,1,0,None,32000
male,Hispanic,4,1,0,Strawberry,20000
male,Hispanic,4,1,0,Chocolate,20000
male,Hispanic,4,1,0,Strawberry,42000
male,Black,4,1,0,Vanilla,0
male,Not Black/Hispanic,4,1,0,Chocolate,0
male,Not Black/Hispanic,4,1,0,Chocolate,0
male,Not Black/Hispanic,4,1,1,None,20000
male,Not Black/Hispanic,4,1,0,Chocolate,28000
male,Not Black/Hispanic,4,1,1,Chocolate,15000
male,Not Black/Hispanic,4,1,1,Chocolate,50000
male,Not Black/Hispanic,4,1,0,Chocolate,25000
female,Not Black/Hispanic,4,1,1,Chocolate,15000
female,Not Black/Hispanic,4,1,0,None,0
female,Not Black/Hispanic,4,0,0,Butter Pecan,0
female,Black,4,1,0,Strawberry,24000
female,Black,4,1,0,Vanilla,24000
female,Black,4,1,0,Vanilla,0
male,Black,4,1,0,Strawberry,0
male,Black,4,1,0,Strawberry,15000
female,Not Black/Hispanic,4,1,0,Chocolate,0
female,Black,4,1,0,Butter Pecan,36000
female,Black,4,1,0,Vanilla,0
female,Black,4,1,0,Chocolate,10000
male,Black,4,1,0,Chocolate,0
male,Black,4,1,0,Strawberry,7769
male,Not Black/Hispanic,4,1,0,Chocolate,50000
female,Not Black/Hispanic,4,1,0,Butter Pecan,40000
male,Not Black/Hispanic,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,None,30000
male,Not Black/Hispanic,4,1,0,Butter Pecan,1000
male,Not Black/Hispanic,4,1,0,Strawberry,39000
female,Not Black/Hispanic,4,1,0,Chocolate,0
male,Hispanic,4,1,0,Strawberry,0
male,Not Black/Hispanic,4,1,0,Strawberry,50000
female,Hispanic,4,1,0,Vanilla,15000
female,Hispanic,4,1,0,None,40000
female,Not Black/Hispanic,4,1,0,Strawberry,0
female,Not Black/Hispanic,4,1,0,Strawberry,34000
female,Not Black/Hispanic,4,1,0,Strawberry,0
female,Black,4,1,0,Vanilla,20000
female,Not Black/Hispanic,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,Butter Pecan,0
female,Hispanic,4,1,0,Vanilla,0
male,Hispanic,4,1,0,Chocolate,14000
male,Not Black/Hispanic,4,1,0,Chocolate,5000
male,Not Black/Hispanic,4,1,0,Vanilla,18000
male,Mixed,4,1,0,Chocolate,0
female,Mixed,4,1,0,Chocolate,16000
female,Mixed,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,Strawberry,0
female,Mixed,4,1,1,Vanilla,32000
female,Not Black/Hispanic,4,1,1,Chocolate,20000
female,Not Black/Hispanic,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,Chocolate,10000
male,Not Black/Hispanic,4,1,0,Chocolate,25000
male,Not Black/Hispanic,4,1,0,Chocolate,32300
male,Not Black/Hispanic,4,1,0,None,0
male,Hispanic,4,1,0,Strawberry,26000
female,Hispanic,4,1,1,Butter Pecan,10000
female,Hispanic,4,1,0,None,12000
female,Hispanic,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,None,3500
female,Hispanic,4,1,0,Chocolate,0
female,Hispanic,4,1,0,Vanilla,0
female,Hispanic,4,1,0,Vanilla,5600
male,Hispanic,4,1,0,Chocolate,8000
male,Hispanic,4,1,0,Chocolate,0
male,Mixed,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,None,0
male,Hispanic,4,1,0,Butter Pecan,0
female,Hispanic,4,0,0,Strawberry,18000
female,Hispanic,4,0,0,None,0
female,Not Black/Hispanic,4,0,0,Chocolate,3000
male,Not Black/Hispanic,4,0,0,Strawberry,18000
male,Not Black/Hispanic,4,1,1,Chocolate,26000
female,Not Black/Hispanic,4,1,0,Chocolate,2000
male,Not Black/Hispanic,4,1,0,Vanilla,20000
male,Not Black/Hispanic,4,1,0,Vanilla,10000
female,Not Black/Hispanic,4,1,0,Chocolate,5000
female,Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Chocolate,12000
male,Hispanic,4,1,0,Strawberry,0
female,Hispanic,4,1,0,Strawberry,17000
female,Not Black/Hispanic,4,1,0,Strawberry,0
female,Not Black/Hispanic,4,0,0,Butter Pecan,33000
female,Not Black/Hispanic,4,1,0,Strawberry,0
female,Not Black/Hispanic,4,1,0,Chocolate,22000
female,Not Black/Hispanic,4,1,0,None,0
male,Mixed,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Strawberry,22000
female,Not Black/Hispanic,4,1,0,None,24000
male,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Chocolate,35000
female,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Strawberry,41000
male,Not Black/Hispanic,4,1,1,Vanilla,112215
female,Not Black/Hispanic,4,1,1,Chocolate,75000
female,Hispanic,4,1,0,Butter Pecan,9000
male,Hispanic,4,1,0,Butter Pecan,30000
male,Not Black/Hispanic,4,1,1,Vanilla,300
male,Not Black/Hispanic,4,1,0,Chocolate,10000
female,Not Black/Hispanic,4,1,0,Chocolate,0
female,Hispanic,4,1,1,Chocolate,0
male,Hispanic,4,1,0,Chocolate,23000
female,Hispanic,4,1,0,Vanilla,0
female,Hispanic,4,1,0,Strawberry,26000
male,Black,4,1,0,Strawberry,104353
male,Not Black/Hispanic,4,1,0,Strawberry,0
male,Hispanic,4,1,0,Vanilla,32000
male,Not Black/Hispanic,4,1,1,Strawberry,0
female,Black,4,1,0,Butter Pecan,17000
female,Not Black/Hispanic,4,1,0,None,0
male,Not Black/Hispanic,4,1,0,Strawberry,0
male,Not Black/Hispanic,4,1,0,Chocolate,40000
male,Not Black/Hispanic,4,1,0,None,13000
male,Not Black/Hispanic,4,1,0,Chocolate,20000
female,Not Black/Hispanic,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,Chocolate,15000
female,Hispanic,4,1,0,Chocolate,50000
female,Not Black/Hispanic,4,1,0,Chocolate,0
female,Not Black/Hispanic,4,1,0,Chocolate,43000
female,Black,4,1,0,None,13000
male,Not Black/Hispanic,4,1,0,None,25000
female,Not Black/Hispanic,4,1,0,Vanilla,30000
female,Not Black/Hispanic,4,1,0,Vanilla,28000
male,Hispanic,4,1,0,Chocolate,0
male,Not Black/Hispanic,4,1,0,Vanilla,13000
male,Hispanic,4,1,0,Chocolate,46000
male,Not Black/Hispanic,4,1,0,Strawberry,28500
male,Hispanic,4,1,0,Vanilla,0
female,Hispanic,4,1,0,Strawberry,23000
female,Hispanic,4,1,0,Strawberry,15000
male,Not Black/Hispanic,4,1,0,Vanilla,40000
female,Not Black/Hispanic,4,2,0,Butter Pecan,0
female,Not Black/Hispanic,4,1,0,Butter Pecan,0
female,Hispanic,4,1,0,Butter Pecan,3000
female,Hispanic,4,1,0,Butter Pecan,15000
male,Hispanic,4,1,0,Vanilla,40000
female,Hispanic,4,1,0,Vanilla,20000
male,Hispanic,4,1,0,Strawberry,12000
female,Hispanic,4,1,0,Vanilla,25000
female,Hispanic,4,1,0,Vanilla,8500
female,Hispanic,4,1,0,Vanilla,30000
male,Hispanic,4,1,0,Chocolate,0
male,Not Black/Hispanic,4,1,0,Strawberry,0
male,Hispanic,4,1,0,Vanilla,40000
female,Hispanic,4,1,0,Strawberry,27000
female,Hispanic,4,1,0,Vanilla,13000
female,Hispanic,4,1,0,None,24000
female,Hispanic,4,1,0,Strawberry,24000
male,Not Black/Hispanic,4,1,1,Butter Pecan,0
male,Not Black/Hispanic,4,0,1,Vanilla,0
female,Not Black/Hispanic,4,0,1,None,30000
male,Not Black/Hispanic,4,1,0,Chocolate,0
male,Not Black/Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Vanilla,17000
male,Not Black/Hispanic,4,1,1,Butter Pecan,5000
male,Not Black/Hispanic,4,1,1,Butter Pecan,0
female,Hispanic,4,1,0,Vanilla,0
female,Not Black/Hispanic,4,1,0,Chocolate,9000
female,Not Black/Hispanic,4,1,0,None,20000
male,Hispanic,4,1,1,Vanilla,10000
male,Not Black/Hispanic,1,0,1,Vanilla,50000
male,Not Black/Hispanic,1,1,0,Chocolate,0
female,Not Black/Hispanic,1,0,0,Vanilla,4000
female,Not Black/Hispanic,1,1,1,Vanilla,0
male,Not Black/Hispanic,1,0,0,Chocolate,0
female,Not Black/Hispanic,1,0,0,Vanilla,30000
male,Not Black/Hispanic,1,1,0,Strawberry,25000
female,Not Black/Hispanic,1,1,0,Chocolate,70000
female,Not Black/Hispanic,1,1,0,Butter Pecan,0
male,Not Black/Hispanic,1,1,0,Chocolate,12500
female,Not Black/Hispanic,1,1,0,Strawberry,0
male,Not Black/Hispanic,1,1,0,None,12000
female,Not Black/Hispanic,1,1,0,Vanilla,0
female,Not Black/Hispanic,1,1,0,Vanilla,0
male,Not Black/Hispanic,1,1,0,Butter Pecan,25000
male,Not Black/Hispanic,1,1,1,Vanilla,37000
female,Not Black/Hispanic,1,1,0,None,25000
female,Not Black/Hispanic,1,0,0,Chocolate,25000
male,Not Black/Hispanic,1,0,0,None,1200
male,Not Black/Hispanic,1,0,0,Strawberry,60000
male,Not Black/Hispanic,1,0,0,Vanilla,36000
male,Not Black/Hispanic,1,0,0,Chocolate,42000
female,Not Black/Hispanic,1,0,0,Strawberry,0
female,Not Black/Hispanic,1,0,0,Chocolate,20000
female,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Chocolate,0
female,Not Black/Hispanic,1,0,0,Strawberry,0
male,Not Black/Hispanic,1,0,0,Chocolate,33000
male,Not Black/Hispanic,1,0,0,Vanilla,70000
female,Not Black/Hispanic,1,0,0,Vanilla,11484
female,Not Black/Hispanic,1,0,0,Chocolate,0
male,Not Black/Hispanic,1,0,0,Butter Pecan,10000
male,Not Black/Hispanic,1,1,0,Chocolate,6000
male,Not Black/Hispanic,1,1,0,Vanilla,19000
male,Not Black/Hispanic,1,1,0,Chocolate,30000
female,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Vanilla,30000
female,Not Black/Hispanic,1,0,0,Chocolate,3000
female,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Chocolate,81000
male,Not Black/Hispanic,1,0,0,Vanilla,0
female,Not Black/Hispanic,1,0,0,Strawberry,26000
female,Not Black/Hispanic,1,0,0,Chocolate,53000
female,Not Black/Hispanic,1,0,0,Butter Pecan,32000
male,Not Black/Hispanic,1,0,0,None,20000
male,Not Black/Hispanic,1,0,0,Chocolate,23000
female,Not Black/Hispanic,1,0,0,Chocolate,900
male,Not Black/Hispanic,1,0,0,Chocolate,0
male,Not Black/Hispanic,1,0,0,Strawberry,60000
male,Not Black/Hispanic,1,0,0,Chocolate,0
female,Not Black/Hispanic,1,0,0,Chocolate,0
male,Not Black/Hispanic,1,0,0,Chocolate,55000
female,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Chocolate,32986
female,Not Black/Hispanic,1,0,0,None,0
female,Not Black/Hispanic,1,0,0,Chocolate,13000
female,Hispanic,1,0,0,Vanilla,25000
female,Hispanic,1,0,0,Vanilla,0
female,Not Black/Hispanic,1,0,0,Vanilla,15000
female,Not Black/Hispanic,1,0,0,Vanilla,0
female,Not Black/Hispanic,1,0,0,Strawberry,22500
male,Not Black/Hispanic,1,0,0,Strawberry,0
female,Not Black/Hispanic,1,0,0,Chocolate,0
male,Not Black/Hispanic,1,0,0,Butter Pecan,24000
male,Not Black/Hispanic,1,0,0,Strawberry,0
female,Not Black/Hispanic,1,0,0,None,25000
male,Not Black/Hispanic,1,0,1,Vanilla,28000
female,Not Black/Hispanic,1,0,0,Chocolate,12000
female,Not Black/Hispanic,1,0,0,Strawberry,0
male,Not Black/Hispanic,1,0,0,Strawberry,46000
male,Not Black/Hispanic,1,0,0,Vanilla,0
female,Not Black/Hispanic,1,0,0,Vanilla,25000
male,Not Black/Hispanic,1,0,0,None,0
female,Not Black/Hispanic,1,0,0,Chocolate,13000
male,Not Black/Hispanic,1,0,0,Vanilla,36000
female,Not Black/Hispanic,1,0,0,Strawberry,40000
female,Not Black/Hispanic,1,0,0,Chocolate,0
female,Not Black/Hispanic,1,0,0,Vanilla,13000
female,Not Black/Hispanic,1,0,0,Vanilla,8000
female,Not Black/Hispanic,1,0,0,None,13000
female,Not Black/Hispanic,1,0,0,Chocolate,0
female,Not Black/Hispanic,1,1,0,None,9000
female,Not Black/Hispanic,1,1,0,Strawberry,16000
male,Not Black/Hispanic,1,1,0,Strawberry,0
male,Not Black/Hispanic,1,1,0,Strawberry,69342
female,Not Black/Hispanic,1,1,0,Chocolate,15000
male,Not Black/Hispanic,1,1,0,Strawberry,0
male,Not Black/Hispanic,1,1,0,Vanilla,30000
male,Not Black/Hispanic,1,1,0,Vanilla,70000
male,Not Black/Hispanic,1,1,0,Chocolate,0
male,Not Black/Hispanic,1,2,0,Chocolate,35000
male,Not Black/Hispanic,1,2,0,Chocolate,0
female,Not Black/Hispanic,1,1,0,Strawberry,0
male,Not Black/Hispanic,1,1,0,Chocolate,0
female,Not Black/Hispanic,1,1,0,Strawberry,20000
male,Not Black/Hispanic,1,2,0,Strawberry,0
male,Not Black/Hispanic,1,0,0,Strawberry,65000
female,Not Black/Hispanic,1,1,0,Vanilla,20000
female,Not Black/Hispanic,1,0,0,Strawberry,35000
male,Not Black/Hispanic,1,0,0,Butter Pecan,80471
female,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Vanilla,24000
female,Black,1,0,0,None,6000
female,Not Black/Hispanic,1,0,0,Vanilla,20000
female,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Chocolate,70000
male,Not Black/Hispanic,1,0,0,Vanilla,18000
male,Not Black/Hispanic,1,0,0,Chocolate,22000
male,Not Black/Hispanic,1,0,0,None,6000
male,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Strawberry,37000
male,Not Black/Hispanic,1,0,0,Chocolate,42000
male,Not Black/Hispanic,1,0,0,Vanilla,20000
male,Not Black/Hispanic,1,0,0,Chocolate,20000
female,Not Black/Hispanic,1,0,1,Chocolate,0
male,Not Black/Hispanic,1,0,0,Vanilla,30000
female,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Chocolate,30000
male,Not Black/Hispanic,1,0,0,Vanilla,45000
male,Not Black/Hispanic,1,0,0,Chocolate,20000
male,Not Black/Hispanic,1,0,0,Strawberry,55000
male,Not Black/Hispanic,1,0,0,Strawberry,0
female,Not Black/Hispanic,1,0,0,Chocolate,0
female,Not Black/Hispanic,1,0,0,Chocolate,0
female,Not Black/Hispanic,1,0,0,Chocolate,0
female,Not Black/Hispanic,1,0,0,Chocolate,32000
male,Not Black/Hispanic,1,0,0,Chocolate,45000
male,Not Black/Hispanic,1,0,0,Chocolate,0
male,Not Black/Hispanic,1,0,0,Strawberry,32000
male,Not Black/Hispanic,1,0,0,Strawberry,33500
male,Not Black/Hispanic,1,0,0,Vanilla,35000
male,Not Black/Hispanic,1,0,0,None,35000
female,Not Black/Hispanic,1,0,0,Butter Pecan,0
male,Not Black/Hispanic,1,0,1,Chocolate,50000
female,Not Black/Hispanic,1,0,1,Chocolate,0
male,Black,1,0,0,Vanilla,200
male,Black,1,0,0,None,5000
female,Not Black/Hispanic,1,0,0,Vanilla,13000
male,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Chocolate,40000
female,Not Black/Hispanic,1,0,1,Chocolate,22000
male,Not Black/Hispanic,1,0,0,Chocolate,38000
male,Not Black/Hispanic,1,0,0,Chocolate,27000
female,Not Black/Hispanic,1,1,0,Strawberry,18000
male,Not Black/Hispanic,1,1,0,Strawberry,0
male,Not Black/Hispanic,1,1,0,Chocolate,0
male,Not Black/Hispanic,1,1,0,None,0
male,Not Black/Hispanic,1,1,0,Chocolate,30000
female,Not Black/Hispanic,1,1,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,None,28000
male,Not Black/Hispanic,1,0,0,Butter Pecan,25000
female,Not Black/Hispanic,1,0,0,Butter Pecan,22000
male,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,None,255
female,Not Black/Hispanic,1,1,0,Chocolate,30000
female,Not Black/Hispanic,1,1,0,Butter Pecan,0
male,Not Black/Hispanic,1,1,0,Chocolate,36000
female,Not Black/Hispanic,1,1,0,Chocolate,0
female,Not Black/Hispanic,1,0,0,Chocolate,25000
female,Not Black/Hispanic,1,0,0,Vanilla,12000
female,Not Black/Hispanic,1,0,0,Vanilla,0
female,Not Black/Hispanic,1,0,0,Vanilla,43000
female,Not Black/Hispanic,1,0,0,Chocolate,5000
female,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Strawberry,0
female,Not Black/Hispanic,1,0,0,Chocolate,5000
female,Not Black/Hispanic,1,0,0,Strawberry,30000
female,Not Black/Hispanic,1,0,0,Strawberry,27000
female,Not Black/Hispanic,1,0,0,Chocolate,25000
male,Not Black/Hispanic,1,0,0,Chocolate,35000
male,Not Black/Hispanic,1,0,0,Vanilla,0
male,Not Black/Hispanic,1,0,0,Chocolate,4000
female,Not Black/Hispanic,1,0,0,Chocolate,31000
female,Not Black/Hispanic,1,0,0,Chocolate,25000
male,Not Black/Hispanic,1,0,0,Vanilla,500
female,Not Black/Hispanic,1,0,0,Strawberry,15000
male,Not Black/Hispanic,1,0,0,Strawberry,0
female,Not Black/Hispanic,1,0,0,Chocolate,0
female,Not Black/Hispanic,1,0,0,Chocolate,15000
male,Not Black/Hispanic,1,0,0,Butter Pecan,0
male,Not Black/Hispanic,1,2,0,Chocolate,6000
female,Not Black/Hispanic,1,1,0,Chocolate,30000
male,Not Black/Hispanic,1,1,0,Chocolate,45000
male,Not Black/Hispanic,1,1,0,Chocolate,30000
female,Not Black/Hispanic,1,1,0,Chocolate,0
male,Not Black/Hispanic,1,2,0,Strawberry,0
male,Not Black/Hispanic,1,2,0,Strawberry,38000
female,Not Black/Hispanic,1,1,0,Strawberry,0
male,Not Black/Hispanic,1,1,0,Vanilla,0
